sigma,loss,loss_std,model
0.6,0.0241078242766545,0.0011012574924837,IqpSimulatorBitflip
0.67778,0.0264996567502373,0.0011691698636887,IqpSimulatorBitflip
0.75556,0.0280892738893595,0.0012074010112344,IqpSimulatorBitflip
0.83333,0.028687450064014,0.0012094213902987,IqpSimulatorBitflip
0.91111,0.0283600283030192,0.0011780966146749,IqpSimulatorBitflip
0.98889,0.0273140521690886,0.0011215658628479,IqpSimulatorBitflip
1.06667,0.0257925937289001,0.0010492899711245,IqpSimulatorBitflip
1.14444,0.0240117699107684,0.0009696414849538,IqpSimulatorBitflip
1.22222,0.0221355768743632,0.0008889086471929,IqpSimulatorBitflip
1.3,0.0202764451314104,0.0008113096112371,IqpSimulatorBitflip
0.6,0.0268158543830853,0.0012473913646615,RestrictedBoltzmannMachine
0.67778,0.0296935249479471,0.0013290167844305,RestrictedBoltzmannMachine
0.75556,0.0326761862419733,0.0014217091597798,RestrictedBoltzmannMachine
0.83333,0.0355786897312675,0.0015187986395608,RestrictedBoltzmannMachine
0.91111,0.0382293898945726,0.0016124317413949,RestrictedBoltzmannMachine
0.98889,0.0404891824200297,0.0016953903444941,RestrictedBoltzmannMachine
1.06667,0.0422702018697994,0.0017625340740791,RestrictedBoltzmannMachine
1.14444,0.0435381752182299,0.0018111976862565,RestrictedBoltzmannMachine
1.22222,0.0443041855291849,0.0018409065448378,RestrictedBoltzmannMachine
