,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_n_components,param_n_iter,param_score_fn,param_verbose,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
18,37.41476917266846,0.0,10.657479286193848,0.0,16,0.01,128,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(0.01), 'n_components': np.int64(128), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.08477678896487252,-0.08477678896487252,0.0,59
19,66.25335049629211,0.0,19.768405199050903,0.0,16,0.01,256,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(0.01), 'n_components': np.int64(256), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.02453926586295451,-0.02453926586295451,0.0,21
20,5.011977672576904,0.0,2.3200571537017822,0.0,32,1e-05,4,1000,mmd,3,"{'batch_size': np.int64(32), 'learning_rate': np.float64(1e-05), 'n_components': np.int64(4), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.0583206264909652,-0.0583206264909652,0.0,56
21,7.587496757507324,0.0,3.1253786087036133,0.0,32,1e-05,16,1000,mmd,3,"{'batch_size': np.int64(32), 'learning_rate': np.float64(1e-05), 'n_components': np.int64(16), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.045880744008701804,-0.045880744008701804,0.0,53
22,18.059897422790527,0.0,6.607841730117798,0.0,32,1e-05,64,1000,mmd,3,"{'batch_size': np.int64(32), 'learning_rate': np.float64(1e-05), 'n_components': np.int64(64), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.03997286315257397,-0.03997286315257397,0.0,40
23,31.681336164474487,0.0,10.881856441497803,0.0,32,1e-05,128,1000,mmd,3,"{'batch_size': np.int64(32), 'learning_rate': np.float64(1e-05), 'n_components': np.int64(128), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.039846410650875866,-0.039846410650875866,0.0,38
24,60.21545958518982,0.0,20.120403051376343,0.0,32,1e-05,256,1000,mmd,3,"{'batch_size': np.int64(32), 'learning_rate': np.float64(1e-05), 'n_components': np.int64(256), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.04065849372932891,-0.04065849372932891,0.0,48
25,5.014574766159058,0.0,2.400336503982544,0.0,32,0.0001,4,1000,mmd,3,"{'batch_size': np.int64(32), 'learning_rate': np.float64(0.0001), 'n_components': np.int64(4), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.039005542350772776,-0.039005542350772776,0.0,30
26,7.6785666942596436,0.0,3.1126291751861572,0.0,32,0.0001,16,1000,mmd,3,"{'batch_size': np.int64(32), 'learning_rate': np.float64(0.0001), 'n_components': np.int64(16), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.0396536149975258,-0.0396536149975258,0.0,34
27,17.945184230804443,0.0,6.516032695770264,0.0,32,0.0001,64,1000,mmd,3,"{'batch_size': np.int64(32), 'learning_rate': np.float64(0.0001), 'n_components': np.int64(64), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.03972795329801039,-0.03972795329801039,0.0,35
28,31.814443588256836,0.0,10.660221815109253,0.0,32,0.0001,128,1000,mmd,3,"{'batch_size': np.int64(32), 'learning_rate': np.float64(0.0001), 'n_components': np.int64(128), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.039617457587787175,-0.039617457587787175,0.0,33
29,61.095616817474365,0.0,20.038317680358887,0.0,32,0.0001,256,1000,mmd,3,"{'batch_size': np.int64(32), 'learning_rate': np.float64(0.0001), 'n_components': np.int64(256), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.04048987068599011,-0.04048987068599011,0.0,46
30,5.071072340011597,0.0,2.4352433681488037,0.0,32,0.001,4,1000,mmd,3,"{'batch_size': np.int64(32), 'learning_rate': np.float64(0.001), 'n_components': np.int64(4), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.026452421746180427,-0.026452421746180427,0.0,22
31,7.700795888900757,0.0,3.1338348388671875,0.0,32,0.001,16,1000,mmd,3,"{'batch_size': np.int64(32), 'learning_rate': np.float64(0.001), 'n_components': np.int64(16), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.006192577977642839,-0.006192577977642839,0.0,11
32,18.698508739471436,0.0,6.605117082595825,0.0,32,0.001,64,1000,mmd,3,"{'batch_size': np.int64(32), 'learning_rate': np.float64(0.001), 'n_components': np.int64(64), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.003512479062504313,-0.003512479062504313,0.0,8
