,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_n_components,param_n_iter,param_score_fn,param_verbose,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
46,6.179424285888672,0.0,2.966403007507324,0.0,64,0.0001,16,1000,mmd,3,"{'batch_size': np.int64(64), 'learning_rate': np.float64(0.0001), 'n_components': np.int64(16), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.05845284365270719,-0.05845284365270719,0.0,48
47,16.49577522277832,0.0,6.203060626983643,0.0,64,0.0001,64,1000,mmd,3,"{'batch_size': np.int64(64), 'learning_rate': np.float64(0.0001), 'n_components': np.int64(64), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.05713497230447303,-0.05713497230447303,0.0,39
48,30.41974186897278,0.0,10.628839015960693,0.0,64,0.0001,128,1000,mmd,3,"{'batch_size': np.int64(64), 'learning_rate': np.float64(0.0001), 'n_components': np.int64(128), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.05689045362294059,-0.05689045362294059,0.0,38
49,60.484776973724365,0.0,19.489076852798462,0.0,64,0.0001,256,1000,mmd,3,"{'batch_size': np.int64(64), 'learning_rate': np.float64(0.0001), 'n_components': np.int64(256), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.054265041940454894,-0.054265041940454894,0.0,34
50,3.6130588054656982,0.0,2.233225107192993,0.0,64,0.001,4,1000,mmd,3,"{'batch_size': np.int64(64), 'learning_rate': np.float64(0.001), 'n_components': np.int64(4), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.016886944855906427,-0.016886944855906427,0.0,27
51,6.014235496520996,0.0,2.962674856185913,0.0,64,0.001,16,1000,mmd,3,"{'batch_size': np.int64(64), 'learning_rate': np.float64(0.001), 'n_components': np.int64(16), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.008095761784703604,-0.008095761784703604,0.0,21
52,15.226925373077393,0.0,6.269699811935425,0.0,64,0.001,64,1000,mmd,3,"{'batch_size': np.int64(64), 'learning_rate': np.float64(0.001), 'n_components': np.int64(64), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.004386239675432963,-0.004386239675432963,0.0,11
53,28.26116156578064,0.0,10.945541381835938,0.0,64,0.001,128,1000,mmd,3,"{'batch_size': np.int64(64), 'learning_rate': np.float64(0.001), 'n_components': np.int64(128), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.0020425806915788623,-0.0020425806915788623,0.0,4
54,54.93781232833862,0.0,19.659412145614624,0.0,64,0.001,256,1000,mmd,3,"{'batch_size': np.int64(64), 'learning_rate': np.float64(0.001), 'n_components': np.int64(256), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.0024007916047820432,-0.0024007916047820432,0.0,6
55,3.5904624462127686,0.0,2.1762545108795166,0.0,64,0.01,4,1000,mmd,3,"{'batch_size': np.int64(64), 'learning_rate': np.float64(0.01), 'n_components': np.int64(4), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.0058346018547598445,-0.0058346018547598445,0.0,14
56,5.911243915557861,0.0,2.844745397567749,0.0,64,0.01,16,1000,mmd,3,"{'batch_size': np.int64(64), 'learning_rate': np.float64(0.01), 'n_components': np.int64(16), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.003284510273180115,-0.003284510273180115,0.0,8
57,14.705912828445435,0.0,6.135975360870361,0.0,64,0.01,64,1000,mmd,3,"{'batch_size': np.int64(64), 'learning_rate': np.float64(0.01), 'n_components': np.int64(64), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.05499451947117455,-0.05499451947117455,0.0,35
58,26.850867748260498,0.0,10.785935401916504,0.0,64,0.01,128,1000,mmd,3,"{'batch_size': np.int64(64), 'learning_rate': np.float64(0.01), 'n_components': np.int64(128), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.011663674768891089,-0.011663674768891089,0.0,25
59,52.87606954574585,0.0,19.27046275138855,0.0,64,0.01,256,1000,mmd,3,"{'batch_size': np.int64(64), 'learning_rate': np.float64(0.01), 'n_components': np.int64(256), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.008569564586599757,-0.008569564586599757,0.0,22
