,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_cdiv_steps,param_hidden_layers,param_learning_rate,param_max_steps,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
33,164.45483803749084,0.0,8.553460121154785,0.0,32,1,"(100,)",1e-05,50000,"{'batch_size': np.int64(32), 'cdiv_steps': np.int64(1), 'hidden_layers': (100,), 'learning_rate': np.float64(1e-05), 'max_steps': np.int64(50000)}",-0.04327024958613247,-0.04327024958613247,0.0,39
34,163.36027812957764,0.0,8.868808031082153,0.0,32,1,"(100,)",0.0001,50000,"{'batch_size': np.int64(32), 'cdiv_steps': np.int64(1), 'hidden_layers': (100,), 'learning_rate': np.float64(0.0001), 'max_steps': np.int64(50000)}",-0.0014940350065345623,-0.0014940350065345623,0.0,12
35,166.38279581069946,0.0,8.650371551513672,0.0,32,1,"(100,)",0.001,50000,"{'batch_size': np.int64(32), 'cdiv_steps': np.int64(1), 'hidden_layers': (100,), 'learning_rate': np.float64(0.001), 'max_steps': np.int64(50000)}",-0.0006760670190896559,-0.0006760670190896559,0.0,6
36,127.73955082893372,0.0,4.331005334854126,0.0,32,10,"(16,)",1e-05,50000,"{'batch_size': np.int64(32), 'cdiv_steps': np.int64(10), 'hidden_layers': (16,), 'learning_rate': np.float64(1e-05), 'max_steps': np.int64(50000)}",-0.0527234095737633,-0.0527234095737633,0.0,42
37,129.92454624176025,0.0,4.32684063911438,0.0,32,10,"(16,)",0.0001,50000,"{'batch_size': np.int64(32), 'cdiv_steps': np.int64(10), 'hidden_layers': (16,), 'learning_rate': np.float64(0.0001), 'max_steps': np.int64(50000)}",-0.007441453911896035,-0.007441453911896035,0.0,27
38,129.18496108055115,0.0,4.3483195304870605,0.0,32,10,"(16,)",0.001,50000,"{'batch_size': np.int64(32), 'cdiv_steps': np.int64(10), 'hidden_layers': (16,), 'learning_rate': np.float64(0.001), 'max_steps': np.int64(50000)}",-0.0006927812508237333,-0.0006927812508237333,0.0,7
39,181.55874133110046,0.0,5.382833242416382,0.0,32,10,"(16, 4, 2)",1e-05,50000,"{'batch_size': np.int64(32), 'cdiv_steps': np.int64(10), 'hidden_layers': (16, 4, 2), 'learning_rate': np.float64(1e-05), 'max_steps': np.int64(50000)}",-0.051901195129458726,-0.051901195129458726,0.0,41
40,183.08289313316345,0.0,5.516383171081543,0.0,32,10,"(16, 4, 2)",0.0001,50000,"{'batch_size': np.int64(32), 'cdiv_steps': np.int64(10), 'hidden_layers': (16, 4, 2), 'learning_rate': np.float64(0.0001), 'max_steps': np.int64(50000)}",-0.0031215385711935405,-0.0031215385711935405,0.0,21
41,184.30556058883667,0.0,5.583867311477661,0.0,32,10,"(16, 4, 2)",0.001,50000,"{'batch_size': np.int64(32), 'cdiv_steps': np.int64(10), 'hidden_layers': (16, 4, 2), 'learning_rate': np.float64(0.001), 'max_steps': np.int64(50000)}",-0.0002666172517688213,-0.0002666172517688213,0.0,1
42,199.64375352859497,0.0,6.6700825691223145,0.0,32,10,"(32, 32, 32)",1e-05,50000,"{'batch_size': np.int64(32), 'cdiv_steps': np.int64(10), 'hidden_layers': (32, 32, 32), 'learning_rate': np.float64(1e-05), 'max_steps': np.int64(50000)}",-0.002318449640094391,-0.002318449640094391,0.0,16
43,199.8217978477478,0.0,6.565073251724243,0.0,32,10,"(32, 32, 32)",0.0001,50000,"{'batch_size': np.int64(32), 'cdiv_steps': np.int64(10), 'hidden_layers': (32, 32, 32), 'learning_rate': np.float64(0.0001), 'max_steps': np.int64(50000)}",-0.0015052540221982685,-0.0015052540221982685,0.0,13
44,198.58285403251648,0.0,6.522452116012573,0.0,32,10,"(32, 32, 32)",0.001,50000,"{'batch_size': np.int64(32), 'cdiv_steps': np.int64(10), 'hidden_layers': (32, 32, 32), 'learning_rate': np.float64(0.001), 'max_steps': np.int64(50000)}",-0.004048383133181083,-0.004048383133181083,0.0,23
45,136.93432211875916,0.0,6.199026107788086,0.0,32,10,"(100,)",1e-05,50000,"{'batch_size': np.int64(32), 'cdiv_steps': np.int64(10), 'hidden_layers': (100,), 'learning_rate': np.float64(1e-05), 'max_steps': np.int64(50000)}",-0.023576166080567954,-0.023576166080567954,0.0,35
46,136.04928016662598,0.0,6.229513168334961,0.0,32,10,"(100,)",0.0001,50000,"{'batch_size': np.int64(32), 'cdiv_steps': np.int64(10), 'hidden_layers': (100,), 'learning_rate': np.float64(0.0001), 'max_steps': np.int64(50000)}",-0.0004264430141762386,-0.0004264430141762386,0.0,3
47,135.20888924598694,0.0,6.183042764663696,0.0,32,10,"(100,)",0.001,50000,"{'batch_size': np.int64(32), 'cdiv_steps': np.int64(10), 'hidden_layers': (100,), 'learning_rate': np.float64(0.001), 'max_steps': np.int64(50000)}",-0.0005936159695879191,-0.0005936159695879191,0.0,5
